"ensembl_gene_id","external_gene_name","go_id","name_1006"
"ENSDARG00000035905","SLC25A44","GO:0005739","mitochondrion"
"ENSDARG00000035905","SLC25A44","GO:0055085","transmembrane transport"
"ENSDARG00000071353","mgarpa","GO:0016020","membrane"
"ENSDARG00000071353","mgarpa","GO:1904115","axon cytoplasm"
"ENSDARG00000071353","mgarpa","GO:0005739","mitochondrion"
"ENSDARG00000071353","mgarpa","GO:0008089","anterograde axonal transport"
"ENSDARG00000105214","AGTPBP1","GO:0005634","nucleus"
"ENSDARG00000105214","AGTPBP1","GO:0006508","proteolysis"
"ENSDARG00000105214","AGTPBP1","GO:0008270","zinc ion binding"
"ENSDARG00000105214","AGTPBP1","GO:0005739","mitochondrion"
"ENSDARG00000105214","AGTPBP1","GO:0004181","metallocarboxypeptidase activity"
"ENSDARG00000105214","AGTPBP1","GO:0008237","metallopeptidase activity"
"ENSDARG00000105214","AGTPBP1","GO:0005829","cytosol"
"ENSDARG00000105214","AGTPBP1","GO:0004180","carboxypeptidase activity"
"ENSDARG00000075057","PRORP","GO:0008033","tRNA processing"
"ENSDARG00000075057","PRORP","GO:0005739","mitochondrion"
"ENSDARG00000075057","PRORP","GO:0005515","protein binding"
"ENSDARG00000103101","ndufc1","GO:0045271","respiratory chain complex I"
"ENSDARG00000103101","ndufc1","GO:0005739","mitochondrion"
"ENSDARG00000074985","AURKAIP1","GO:0016301","kinase activity"
"ENSDARG00000074985","AURKAIP1","GO:0005739","mitochondrion"
"ENSDARG00000074985","AURKAIP1","GO:0003674","molecular_function"
"ENSDARG00000074985","AURKAIP1","GO:0045862","positive regulation of proteolysis"
"ENSDARG00000070723","NDUFA9","GO:0005739","mitochondrion"
"ENSDARG00000070723","NDUFA9","GO:0001666","response to hypoxia"
"ENSDARG00000070723","NDUFA9","GO:0044877","protein-containing complex binding"
"ENSDARG00000070723","NDUFA9","GO:0006744","ubiquinone biosynthetic process"
"ENSDARG00000069142","AARS1","GO:0005634","nucleus"
"ENSDARG00000069142","AARS1","GO:0046872","metal ion binding"
"ENSDARG00000069142","AARS1","GO:0005524","ATP binding"
"ENSDARG00000069142","AARS1","GO:0003676","nucleic acid binding"
"ENSDARG00000069142","AARS1","GO:0005739","mitochondrion"
"ENSDARG00000069142","AARS1","GO:0004812","aminoacyl-tRNA ligase activity"
"ENSDARG00000069142","AARS1","GO:0006412","translation"
"ENSDARG00000069142","AARS1","GO:0005737","cytoplasm"
"ENSDARG00000069142","AARS1","GO:0008270","zinc ion binding"
"ENSDARG00000069142","AARS1","GO:0106074","aminoacyl-tRNA metabolism involved in translational fidelity"
"ENSDARG00000069142","AARS1","GO:0000049","tRNA binding"
"ENSDARG00000069142","AARS1","GO:0002161","aminoacyl-tRNA editing activity"
"ENSDARG00000069142","AARS1","GO:0004813","alanine-tRNA ligase activity"
"ENSDARG00000069142","AARS1","GO:0006419","alanyl-tRNA aminoacylation"
"ENSDARG00000069142","AARS1","GO:0043039","tRNA aminoacylation"
"ENSDARG00000069142","AARS1","GO:0000166","nucleotide binding"
"ENSDARG00000069142","AARS1","GO:0006399","tRNA metabolic process"
"ENSDARG00000075368","MRM2","GO:0008650","rRNA (uridine-2'-O-)-methyltransferase activity"
"ENSDARG00000075368","MRM2","GO:0008168","methyltransferase activity"
"ENSDARG00000075368","MRM2","GO:0005739","mitochondrion"
"ENSDARG00000075368","MRM2","GO:0032259","methylation"
"ENSDARG00000075368","MRM2","GO:0001510","RNA methylation"
"ENSDARG00000075368","MRM2","GO:0006364","rRNA processing"
"ENSDARG00000075368","MRM2","GO:0031167","rRNA methylation"
"ENSDARG00000075923","TXNRD2","GO:0005737","cytoplasm"
"ENSDARG00000075923","TXNRD2","GO:0005829","cytosol"
"ENSDARG00000075923","TXNRD2","GO:0000166","nucleotide binding"
"ENSDARG00000075923","TXNRD2","GO:0016491","oxidoreductase activity"
"ENSDARG00000075923","TXNRD2","GO:0005739","mitochondrion"
"ENSDARG00000075923","TXNRD2","GO:0098869","cellular oxidant detoxification"
"ENSDARG00000075923","TXNRD2","GO:0050660","flavin adenine dinucleotide binding"
"ENSDARG00000075923","TXNRD2","GO:0045454","cell redox homeostasis"
"ENSDARG00000075923","TXNRD2","GO:0004791","thioredoxin-disulfide reductase (NADPH) activity"
"ENSDARG00000075923","TXNRD2","GO:0006979","response to oxidative stress"
"ENSDARG00000075923","TXNRD2","GO:0016668","oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"
"ENSDARG00000005359","SUCLA2","GO:0005737","cytoplasm"
"ENSDARG00000005359","SUCLA2","GO:0003824","catalytic activity"
"ENSDARG00000005359","SUCLA2","GO:0046872","metal ion binding"
"ENSDARG00000005359","SUCLA2","GO:0005524","ATP binding"
"ENSDARG00000005359","SUCLA2","GO:0005739","mitochondrion"
"ENSDARG00000005359","SUCLA2","GO:0016874","ligase activity"
"ENSDARG00000005359","SUCLA2","GO:0000287","magnesium ion binding"
"ENSDARG00000005359","SUCLA2","GO:0006099","tricarboxylic acid cycle"
"ENSDARG00000005359","SUCLA2","GO:0004775","succinate-CoA ligase (ADP-forming) activity"
"ENSDARG00000005359","SUCLA2","GO:0006104","succinyl-CoA metabolic process"
"ENSDARG00000005359","SUCLA2","GO:0042709","succinate-CoA ligase complex"
"ENSDARG00000057910","MRPS34","GO:0005739","mitochondrion"
"ENSDARG00000057910","MRPS34","GO:0003735","structural constituent of ribosome"
"ENSDARG00000103799","KARS1","GO:0005737","cytoplasm"
"ENSDARG00000103799","KARS1","GO:0005524","ATP binding"
"ENSDARG00000103799","KARS1","GO:0003676","nucleic acid binding"
"ENSDARG00000103799","KARS1","GO:0005739","mitochondrion"
"ENSDARG00000103799","KARS1","GO:0004812","aminoacyl-tRNA ligase activity"
"ENSDARG00000103799","KARS1","GO:0000049","tRNA binding"
"ENSDARG00000103799","KARS1","GO:0003877","ATP:ADP adenylyltransferase activity"
"ENSDARG00000103799","KARS1","GO:0004824","lysine-tRNA ligase activity"
"ENSDARG00000103799","KARS1","GO:0002276","basophil activation involved in immune response"
"ENSDARG00000103799","KARS1","GO:0006430","lysyl-tRNA aminoacylation"
"ENSDARG00000103799","KARS1","GO:0015966","diadenosine tetraphosphate biosynthetic process"
"ENSDARG00000103799","KARS1","GO:0043032","positive regulation of macrophage activation"
"ENSDARG00000103799","KARS1","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex"
"ENSDARG00000103799","KARS1","GO:0000166","nucleotide binding"
"ENSDARG00000103799","KARS1","GO:0006418","tRNA aminoacylation for protein translation"
"ENSDARG00000023648","IDH3G","GO:0005739","mitochondrion"
"ENSDARG00000023648","IDH3G","GO:0051287","NAD binding"
"ENSDARG00000023648","IDH3G","GO:0000287","magnesium ion binding"
"ENSDARG00000023648","IDH3G","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
"ENSDARG00000023648","IDH3G","GO:0006099","tricarboxylic acid cycle"
"ENSDARG00000023648","IDH3G","GO:0006102","isocitrate metabolic process"
"ENSDARG00000022832","bnip4","GO:0016020","membrane"
"ENSDARG00000022832","bnip4","GO:0005634","nucleus"
"ENSDARG00000022832","bnip4","GO:0005739","mitochondrion"
"ENSDARG00000022832","bnip4","GO:0031966","mitochondrial membrane"
"ENSDARG00000022832","bnip4","GO:0006915","apoptotic process"
"ENSDARG00000022832","bnip4","GO:0005783","endoplasmic reticulum"
"ENSDARG00000022832","bnip4","GO:0003674","molecular_function"
"ENSDARG00000022832","bnip4","GO:0005635","nuclear envelope"
"ENSDARG00000022832","bnip4","GO:0005741","mitochondrial outer membrane"
"ENSDARG00000022832","bnip4","GO:0043065","positive regulation of apoptotic process"
"ENSDARG00000022832","bnip4","GO:0005740","mitochondrial envelope"
"ENSDARG00000022832","bnip4","GO:0097345","mitochondrial outer membrane permeabilization"
"ENSDARG00000022832","bnip4","GO:0042802","identical protein binding"
"ENSDARG00000022832","bnip4","GO:0043068","positive regulation of programmed cell death"
"ENSDARG00000018944","HOGA1","GO:0005739","mitochondrion"
"ENSDARG00000018944","HOGA1","GO:0016829","lyase activity"
"ENSDARG00000018944","HOGA1","GO:0008700","4-hydroxy-2-oxoglutarate aldolase activity"
"ENSDARG00000018944","HOGA1","GO:0009436","glyoxylate catabolic process"
"ENSDARG00000018944","HOGA1","GO:0044281","small molecule metabolic process"
"ENSDARG00000018944","HOGA1","GO:0106009","(4S)-4-hydroxy-2-oxoglutarate aldolase activity"
"ENSDARG00000011841","ATP5MG","GO:0016020","membrane"
"ENSDARG00000011841","ATP5MG","GO:0005739","mitochondrion"
"ENSDARG00000011841","ATP5MG","GO:0015078","proton transmembrane transporter activity"
"ENSDARG00000011841","ATP5MG","GO:0015986","proton motive force-driven ATP synthesis"
"ENSDARG00000011841","ATP5MG","GO:0031966","mitochondrial membrane"
"ENSDARG00000011841","ATP5MG","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism"
"ENSDARG00000011841","ATP5MG","GO:0006754","ATP biosynthetic process"
"ENSDARG00000011841","ATP5MG","GO:1902600","proton transmembrane transport"
"ENSDARG00000011841","ATP5MG","GO:0045259","proton-transporting ATP synthase complex"
"ENSDARG00000086746","prodha","GO:0016491","oxidoreductase activity"
"ENSDARG00000086746","prodha","GO:0005739","mitochondrion"
"ENSDARG00000086746","prodha","GO:0006560","proline metabolic process"
"ENSDARG00000086746","prodha","GO:0071949","FAD binding"
"ENSDARG00000086746","prodha","GO:0004657","proline dehydrogenase activity"
"ENSDARG00000086746","prodha","GO:0006562","proline catabolic process"
"ENSDARG00000086746","prodha","GO:0010133","proline catabolic process to glutamate"
"ENSDARG00000062054","cpt1ab","GO:0016020","membrane"
"ENSDARG00000062054","cpt1ab","GO:0005739","mitochondrion"
"ENSDARG00000062054","cpt1ab","GO:0016746","acyltransferase activity"
"ENSDARG00000062054","cpt1ab","GO:0006631","fatty acid metabolic process"
"ENSDARG00000062054","cpt1ab","GO:0001945","lymph vessel development"
"ENSDARG00000062054","cpt1ab","GO:0004095","carnitine O-palmitoyltransferase activity"
"ENSDARG00000062054","cpt1ab","GO:0009437","carnitine metabolic process"
"ENSDARG00000062054","cpt1ab","GO:0031998","regulation of fatty acid beta-oxidation"
"ENSDARG00000062054","cpt1ab","GO:0006635","fatty acid beta-oxidation"
"ENSDARG00000078113","atp5mea","GO:0045259","proton-transporting ATP synthase complex"
"ENSDARG00000078113","atp5mea","GO:0005739","mitochondrion"
"ENSDARG00000078113","atp5mea","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000078113","atp5mea","GO:0015078","proton transmembrane transporter activity"
"ENSDARG00000078113","atp5mea","GO:0015986","proton motive force-driven ATP synthesis"
"ENSDARG00000078113","atp5mea","GO:0006754","ATP biosynthetic process"
"ENSDARG00000078113","atp5mea","GO:1902600","proton transmembrane transport"
"ENSDARG00000002305","ME3","GO:0046872","metal ion binding"
"ENSDARG00000002305","ME3","GO:0016491","oxidoreductase activity"
"ENSDARG00000002305","ME3","GO:0005739","mitochondrion"
"ENSDARG00000002305","ME3","GO:0004470","malic enzyme activity"
"ENSDARG00000002305","ME3","GO:0051287","NAD binding"
"ENSDARG00000002305","ME3","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
"ENSDARG00000002305","ME3","GO:0006090","pyruvate metabolic process"
"ENSDARG00000002305","ME3","GO:0004473","malate dehydrogenase (decarboxylating) (NADP+) activity"
"ENSDARG00000002305","ME3","GO:0006108","malate metabolic process"
"ENSDARG00000040031","tardbpb","GO:0003677","DNA binding"
"ENSDARG00000040031","tardbpb","GO:0005634","nucleus"
"ENSDARG00000040031","tardbpb","GO:0005654","nucleoplasm"
"ENSDARG00000040031","tardbpb","GO:0003723","RNA binding"
"ENSDARG00000040031","tardbpb","GO:0005739","mitochondrion"
"ENSDARG00000040031","tardbpb","GO:0010468","regulation of gene expression"
"ENSDARG00000040031","tardbpb","GO:0007626","locomotory behavior"
"ENSDARG00000040031","tardbpb","GO:0048514","blood vessel morphogenesis"
"ENSDARG00000040031","tardbpb","GO:0007409","axonogenesis"
"ENSDARG00000040031","tardbpb","GO:0007519","skeletal muscle tissue development"
"ENSDARG00000040031","tardbpb","GO:0048675","axon extension"
"ENSDARG00000040031","tardbpb","GO:0000785","chromatin"
"ENSDARG00000040031","tardbpb","GO:0006397","mRNA processing"
"ENSDARG00000040031","tardbpb","GO:0008380","RNA splicing"
"ENSDARG00000040031","tardbpb","GO:0043484","regulation of RNA splicing"
"ENSDARG00000040031","tardbpb","GO:0007528","neuromuscular junction development"
"ENSDARG00000040031","tardbpb","GO:0003676","nucleic acid binding"
"ENSDARG00000101110","LYRM4","GO:1990221","L-cysteine desulfurase complex"
"ENSDARG00000101110","LYRM4","GO:0005739","mitochondrion"
"ENSDARG00000101110","LYRM4","GO:0016226","iron-sulfur cluster assembly"
"ENSDARG00000094277","MRPL44","GO:0005634","nucleus"
"ENSDARG00000094277","MRPL44","GO:0003723","RNA binding"
"ENSDARG00000094277","MRPL44","GO:0005739","mitochondrion"
"ENSDARG00000094277","MRPL44","GO:0006396","RNA processing"
"ENSDARG00000094277","MRPL44","GO:0005840","ribosome"
"ENSDARG00000094277","MRPL44","GO:1990904","ribonucleoprotein complex"
"ENSDARG00000094277","MRPL44","GO:0003725","double-stranded RNA binding"
"ENSDARG00000094277","MRPL44","GO:0004525","ribonuclease III activity"
"ENSDARG00000094277","MRPL44","GO:0005762","mitochondrial large ribosomal subunit"
"ENSDARG00000094277","MRPL44","GO:0070125","mitochondrial translational elongation"
"ENSDARG00000062370","bcl2l13","GO:0016020","membrane"
"ENSDARG00000062370","bcl2l13","GO:0005739","mitochondrion"
"ENSDARG00000062370","bcl2l13","GO:0006915","apoptotic process"
"ENSDARG00000062370","bcl2l13","GO:0042981","regulation of apoptotic process"
"ENSDARG00000053753","mffa","GO:0006626","protein targeting to mitochondrion"
"ENSDARG00000053753","mffa","GO:0005737","cytoplasm"
"ENSDARG00000053753","mffa","GO:0005739","mitochondrion"
"ENSDARG00000053753","mffa","GO:0005777","peroxisome"
"ENSDARG00000053753","mffa","GO:0005741","mitochondrial outer membrane"
"ENSDARG00000053753","mffa","GO:0042803","protein homodimerization activity"
"ENSDARG00000053753","mffa","GO:0000266","mitochondrial fission"
"ENSDARG00000053753","mffa","GO:0043231","intracellular membrane-bounded organelle"
"ENSDARG00000053753","mffa","GO:0090141","positive regulation of mitochondrial fission"
"ENSDARG00000036092","SDHAF3","GO:0034553","mitochondrial respiratory chain complex II assembly"
"ENSDARG00000036092","SDHAF3","GO:0005739","mitochondrion"
"ENSDARG00000036092","SDHAF3","GO:0005759","mitochondrial matrix"
"ENSDARG00000010113","NDUFB8","GO:0006120","mitochondrial electron transport, NADH to ubiquinone"
"ENSDARG00000010113","NDUFB8","GO:0005739","mitochondrion"
"ENSDARG00000097465","trmt61b","GO:0160107","tRNA (adenine(58)-N1)-methyltransferase activity"
"ENSDARG00000097465","trmt61b","GO:0005739","mitochondrion"
"ENSDARG00000097465","trmt61b","GO:0008168","methyltransferase activity"
"ENSDARG00000097465","trmt61b","GO:0032259","methylation"
"ENSDARG00000097465","trmt61b","GO:0030488","tRNA methylation"
"ENSDARG00000097465","trmt61b","GO:0008033","tRNA processing"
"ENSDARG00000097465","trmt61b","GO:0031515","tRNA (m1A) methyltransferase complex"
"ENSDARG00000035985","FAM210A","GO:0016020","membrane"
"ENSDARG00000035985","FAM210A","GO:0005739","mitochondrion"
"ENSDARG00000036499","zgc:162171","GO:0016020","membrane"
"ENSDARG00000036499","zgc:162171","GO:0003924","GTPase activity"
"ENSDARG00000036499","zgc:162171","GO:0005525","GTP binding"
"ENSDARG00000036499","zgc:162171","GO:0005737","cytoplasm"
"ENSDARG00000036499","zgc:162171","GO:0006886","intracellular protein transport"
"ENSDARG00000036499","zgc:162171","GO:0016192","vesicle-mediated transport"
"ENSDARG00000036499","zgc:162171","GO:0012505","endomembrane system"
"ENSDARG00000036499","zgc:162171","GO:0005739","mitochondrion"
"ENSDARG00000036499","zgc:162171","GO:0005802","trans-Golgi network"
"ENSDARG00000036499","zgc:162171","GO:0005794","Golgi apparatus"
"ENSDARG00000036499","zgc:162171","GO:0042470","melanosome"
"ENSDARG00000036499","zgc:162171","GO:0043231","intracellular membrane-bounded organelle"
"ENSDARG00000036499","zgc:162171","GO:0032438","melanosome organization"
"ENSDARG00000036499","zgc:162171","GO:0031982","vesicle"
"ENSDARG00000099791","PDK3","GO:0004672","protein kinase activity"
"ENSDARG00000099791","PDK3","GO:0005524","ATP binding"
"ENSDARG00000099791","PDK3","GO:0016301","kinase activity"
"ENSDARG00000099791","PDK3","GO:0005739","mitochondrion"
"ENSDARG00000099791","PDK3","GO:0005759","mitochondrial matrix"
"ENSDARG00000099791","PDK3","GO:0004740","pyruvate dehydrogenase (acetyl-transferring) kinase activity"
"ENSDARG00000099791","PDK3","GO:0010906","regulation of glucose metabolic process"
"ENSDARG00000099791","PDK3","GO:0010510","regulation of acetyl-CoA biosynthetic process from pyruvate"
"ENSDARG00000044142","ACSS1","GO:0005575","cellular_component"
"ENSDARG00000044142","ACSS1","GO:0005524","ATP binding"
"ENSDARG00000044142","ACSS1","GO:0006629","lipid metabolic process"
"ENSDARG00000044142","ACSS1","GO:0005739","mitochondrion"
"ENSDARG00000044142","ACSS1","GO:0016874","ligase activity"
"ENSDARG00000044142","ACSS1","GO:0003987","acetate-CoA ligase activity"
"ENSDARG00000044142","ACSS1","GO:0016208","AMP binding"
"ENSDARG00000044142","ACSS1","GO:0019427","acetyl-CoA biosynthetic process from acetate"
"ENSDARG00000044142","ACSS1","GO:0006085","acetyl-CoA biosynthetic process"
"ENSDARG00000044142","ACSS1","GO:0050218","propionate-CoA ligase activity"
"ENSDARG00000044142","ACSS1","GO:0016405","CoA-ligase activity"
"ENSDARG00000044142","ACSS1","GO:0016878","acid-thiol ligase activity"
"ENSDARG00000092873","atp5mj","GO:0016020","membrane"
"ENSDARG00000092873","atp5mj","GO:0008150","biological_process"
"ENSDARG00000092873","atp5mj","GO:0003674","molecular_function"
"ENSDARG00000092873","atp5mj","GO:0005739","mitochondrion"
"ENSDARG00000015915","slc25a36b","GO:0015218","pyrimidine nucleotide transmembrane transporter activity"
"ENSDARG00000015915","slc25a36b","GO:0016020","membrane"
"ENSDARG00000015915","slc25a36b","GO:0055085","transmembrane transport"
"ENSDARG00000015915","slc25a36b","GO:0005739","mitochondrion"
"ENSDARG00000015915","slc25a36b","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000015915","slc25a36b","GO:1990519","pyrimidine nucleotide import into mitochondrion"
"ENSDARG00000015915","slc25a36b","GO:0000002","mitochondrial genome maintenance"
"ENSDARG00000015915","slc25a36b","GO:0006862","nucleotide transport"
"ENSDARG00000098017","pet100","GO:0033617","mitochondrial cytochrome c oxidase assembly"
"ENSDARG00000098017","pet100","GO:0005739","mitochondrion"
"ENSDARG00000038577","cox6c","GO:0005739","mitochondrion"
"ENSDARG00000038577","cox6c","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000038577","cox6c","GO:0006119","oxidative phosphorylation"
"ENSDARG00000038577","cox6c","GO:1902600","proton transmembrane transport"
"ENSDARG00000038577","cox6c","GO:0004129","cytochrome-c oxidase activity"
"ENSDARG00000038577","cox6c","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen"
"ENSDARG00000038577","cox6c","GO:0045277","respiratory chain complex IV"
"ENSDARG00000075709","ndufb3","GO:0045271","respiratory chain complex I"
